time,latitude,longitude,depth,mag,magType,magNst,0,1
2020-10-24T02:49:00.788Z,38.7201,-97.06299999999999,5.0,3.0,mb_lg,106.0,3 km NNE of Hope,Kansas
2020-10-23T07:21:10.514Z,30.9345,-103.4101,4.93,2.7,ml,47.0,32 km E of Balmorhea,Texas
2020-10-23T06:43:55.971Z,44.3014,-114.6038,10.0,2.8,ml,68.0,16 km WNW of Clayton,Idaho
2020-10-23T06:39:50.972Z,44.3199,-114.5956,10.0,2.6,ml,46.0,16 km WNW of Clayton,Idaho
2020-10-23T06:37:35.372Z,44.29600000000001,-114.6067,10.0,2.5,ml,42.0,16 km WNW of Clayton,Idaho
2020-10-23T06:32:09.970Z,33.188166700000004,-115.5825,3.94,2.91,ml,23.0,8km SW of Niland,CA
2020-10-23T06:11:36.805Z,41.1539,-117.4077,0.0,2.7,ml,5.0,23 km NNE of Golconda,Nevada
2020-10-23T04:08:12.289Z,36.874,-97.44683333,7.56,3.32,ml,35.0,7 km N of Nardin,Oklahoma
2020-10-23T01:17:33.130Z,36.87433333,-97.4485,7.76,3.22,ml,36.0,7 km N of Nardin,Oklahoma
2020-10-22T23:03:03.220Z,34.860833299999996,-116.34,5.1,2.96,ml,121.0,23km NW of Ludlow,CA
2020-10-22T21:22:03.390Z,33.1981667,-115.57966670000002,2.65,2.83,ml,126.0,7km SW of Niland,CA
2020-10-22T21:07:39.830Z,33.201,-115.58066670000001,3.44,2.5,ml,27.0,7km SW of Niland,CA
2020-10-22T21:02:16.190Z,33.2065,-115.59,2.18,2.73,ml,17.0,8km WSW of Niland,CA
2020-10-22T21:01:40.640Z,33.202,-115.58583329999999,2.25,2.74,ml,23.0,8km SW of Niland,CA
2020-10-22T20:59:26.460Z,33.2,-115.5845,3.03,3.91,mw,6.0,8km SW of Niland,CA
2020-10-22T20:45:28.390Z,33.192,-115.58,3.21,2.52,ml,61.0,8km SW of Niland,CA
2020-10-22T18:17:59.510Z,34.860833299999996,-116.34183329999999,5.26,2.58,ml,26.0,23km NW of Ludlow,CA
2020-10-22T18:08:58.300Z,37.4058333,-118.52016670000002,7.32,2.67,ml,15.0,7km E of Round Valley,CA
2020-10-22T12:58:34.689Z,36.36716667,-97.34133333,5.2,2.63,ml,33.0,9 km NNW of Perry,Oklahoma
2020-10-22T12:53:30.280Z,39.3661667,-123.2475,7.43,2.84,md,51.0,10km ESE of Willits,CA
2020-10-22T12:11:39.920Z,32.2841667,-115.26666670000002,13.59,2.65,ml,49.0,10km SW of Delta,"B.C., MX"
2020-10-22T09:19:35.090Z,34.863,-116.34233329999999,5.24,3.3,ml,167.0,23km NW of Ludlow,CA
2020-10-22T06:49:24.376Z,38.1468,-117.8866,9.8,2.7,ml,17.0,33 km SE of Mina,Nevada
2020-10-22T06:10:15.050Z,35.5008333,-118.40283329999998,2.94,3.27,ml,170.0,13km SE of Bodfish,CA
2020-10-22T04:37:08.650Z,36.3645,-97.3445,6.95,3.1,ml,37.0,9 km NNW of Perry,Oklahoma
2020-10-21T20:59:19.442Z,44.3049,-115.2082,10.0,2.9,ml,60.0,23 km WNW of Stanley,Idaho
2020-10-21T19:22:42.288Z,44.2935,-115.1769,10.0,2.7,ml,34.0,20 km WNW of Stanley,Idaho
2020-10-21T14:57:45.046Z,44.3722,-115.1629,10.0,2.7,ml,74.0,24 km NW of Stanley,Idaho
2020-10-21T14:33:28.399Z,36.2765,-97.49833333,7.31,3.17,ml,41.0,3 km W of Lucien,Oklahoma
2020-10-21T11:59:07.847Z,35.9454,-112.9858,5.0,2.6,ml,77.0,41 km SW of Supai,Arizona
2020-10-21T09:58:48.946Z,31.5546,-104.1454,5.0,3.0,ml,48.0,42 km NW of Toyah,Texas
2020-10-20T19:44:06.782Z,37.2053,-97.9302,4.78,2.8,mb_lg,56.0,6 km W of Freeport,Kansas
2020-10-20T11:51:55.636Z,38.1929,-117.7476,9.7,3.3,ml,18.0,38 km SE of Mina,Nevada
2020-10-20T10:30:46.070Z,33.0053333,-116.2895,7.14,3.44,ml,186.0,21km SW of Ocotillo Wells,CA
2020-10-20T05:30:09.187Z,44.2671,-115.1022,10.0,2.5,ml,54.0,14 km WNW of Stanley,Idaho
2020-10-20T05:21:28.745Z,44.2794,-115.0971,10.0,3.0,ml,80.0,14 km WNW of Stanley,Idaho
2020-10-20T04:01:06.180Z,39.3663333,-123.2435,7.63,2.74,md,57.0,11km ESE of Willits,CA
2020-10-20T02:27:12.851Z,43.5993,-108.3408,5.0,2.9,ml,49.0,11 km WSW of Thermopolis,Wyoming
2020-10-20T01:59:46.410Z,39.363833299999996,-123.25183329999999,7.02,3.43,mw,3.0,10km ESE of Willits,CA
2020-10-20T01:58:50.210Z,39.3658333,-123.2443333,7.5,3.79,mw,4.0,11km ESE of Willits,CA
2020-10-19T21:47:47.484Z,34.863,-116.3222,5.0,2.5,ml,50.0,49 km SSW of Baker,California
2020-10-19T17:21:37.810Z,34.8663333,-116.33683329999998,5.06,3.11,ml,239.0,23km NW of Ludlow,CA
2020-10-19T16:18:27.209Z,31.6031,-104.2774,5.0,2.5,ml,60.0,56 km NW of Toyah,Texas
2020-10-19T15:45:26.497Z,44.4786,-115.2132,10.0,2.6,ml,42.0,36 km NW of Stanley,Idaho
2020-10-19T11:44:49.773Z,38.1495,-117.9942,7.8,3.1,ml,16.0,28 km SSE of Mina,Nevada
2020-10-19T10:14:39.210Z,38.606666600000004,-122.03433229999999,9.47,2.59,md,23.0,10km S of Esparto,CA
2020-10-19T10:00:43.760Z,38.6110001,-122.0333328,10.56,2.87,ml,12.0,9km S of Esparto,CA
2020-10-19T09:45:33.550Z,35.9733333,-117.39433329999999,2.61,2.64,ml,143.0,23km N of Searles Valley,CA
2020-10-19T08:43:41.479Z,38.1515,-117.9632,10.5,2.5,ml,18.0,29 km SSE of Mina,Nevada
2020-10-19T03:34:43.950Z,34.8621667,-116.3395,4.84,3.47,mw,6.0,23km NW of Ludlow,CA
2020-10-19T02:34:19.710Z,37.574,-118.4615,7.37,2.62,md,26.0,19km E of Toms Place,CA
2020-10-18T23:50:31.060Z,48.706,-123.279333333333,16.51,2.52,ml,13.0,11 km ENE of North Saanich,Canada
2020-10-18T22:48:14.570Z,44.303999999999995,-115.17183329999999,9.8,2.54,ml,12.0,20 km WNW of Stanley,Idaho
2020-10-18T22:47:53.009Z,36.2375,-98.43683333,7.31,2.61,ml,36.0,5 km SE of Fairview,Oklahoma
2020-10-18T19:04:16.320Z,32.396333299999995,-115.25066670000001,7.43,3.24,ml,190.0,7km NW of Delta,"B.C., MX"
2020-10-18T11:49:24.750Z,44.5823333,-115.06183329999999,14.25,2.78,ml,18.0,41 km NNW of Stanley,Idaho
2020-10-18T11:13:04.250Z,31.6449,-104.2928,5.0,2.7,ml,48.0,59 km S of Whites City,New Mexico
2020-10-18T10:33:47.150Z,32.4321667,-115.1665,21.94,2.64,ml,22.0,9km NNE of Delta,"B.C., MX"
2020-10-18T10:31:34.980Z,32.464833299999995,-115.178,19.86,3.5,mw,4.0,12km N of Delta,"B.C., MX"
2020-10-18T07:34:09.288Z,44.3037,-115.1681,12.55,2.5,ml,36.0,20 km WNW of Stanley,Idaho
2020-10-18T07:01:57.140Z,40.353666700000005,-124.2145,28.38,3.25,ml,22.0,7km ENE of Petrolia,CA
2020-10-18T05:28:05.270Z,44.515666700000004,-115.22483329999999,9.78,2.6,ml,13.0,40 km NW of Stanley,Idaho
2020-10-18T03:37:31.944Z,44.5642,-115.1662,10.0,3.1,ml,78.0,42 km NNW of Stanley,Idaho
2020-10-17T21:37:48.320Z,36.8725,-97.449,7.0,2.64,ml,40.0,7 km N of Nardin,Oklahoma
2020-10-17T14:28:28.690Z,44.0076667,-114.4215,7.82,2.5,ml,13.0,27 km S of Clayton,Idaho
2020-10-17T13:25:55.631Z,38.1491,-117.9448,12.0,2.5,ml,13.0,30 km SSE of Mina,Nevada
2020-10-17T11:15:45.170Z,36.6446667,-121.26366670000002,6.52,2.51,md,59.0,16km NW of Pinnacles,CA
2020-10-17T09:58:34.030Z,35.6135,-120.37433329999999,5.7,2.98,md,89.0,5km S of Shandon,CA
2020-10-17T05:17:01.687Z,44.312,-115.1142,10.0,2.7,ml,44.0,17 km NW of Stanley,Idaho
2020-10-17T05:04:09.936Z,44.361000000000004,-115.176,10.0,2.5,ml,32.0,24 km NW of Stanley,Idaho
2020-10-16T12:25:34.039Z,36.36383333,-97.34466667,7.75,2.81,ml,39.0,9 km NNW of Perry,Oklahoma
2020-10-16T06:35:22.231Z,39.196999999999996,-119.5979,7.7,2.7,ml,14.0,4 km S of Dayton,Nevada
2020-10-16T05:43:07.698Z,31.697,-104.1409,1.35,2.6,mb_lg,49.0,51 km W of Mentone,Texas
2020-10-16T02:42:26.835Z,39.0239,-99.5571,5.0,2.5,mb_lg,61.0,9 km N of Ellis,Kansas
2020-10-15T22:29:08.051Z,44.2843,-115.1013,10.0,2.7,ml,44.0,14 km WNW of Stanley,Idaho
2020-10-15T19:20:18.280Z,39.7111667,-110.71366670000002,-2.04,2.54,ml,17.0,8 km ENE of Kenilworth,Utah
2020-10-15T15:17:03.670Z,36.977,-121.6345,3.75,2.52,md,70.0,7km WSW of Gilroy,CA
2020-10-15T07:51:00.170Z,33.6503333,-87.9511667,0.07,2.55,md,11.0,1 km W of Belk,Alabama
2020-10-15T04:29:31.959Z,31.7484,-104.1059,5.0,3.0,ml,74.0,48 km W of Mentone,Texas
2020-10-15T00:36:45.610Z,39.71,-110.71266670000001,-3.15,3.34,ml,23.0,8 km ENE of Kenilworth,Utah
2020-10-15T00:25:55.480Z,40.9405,-124.08983329999998,27.98,2.65,md,33.0,1km SE of McKinleyville,CA
2020-10-15T00:24:00.869Z,38.1622,-117.8757,8.0,2.7,ml,15.0,32 km SE of Mina,Nevada
2020-10-14T21:43:55.940Z,36.0293333,-121.53666670000001,8.01,2.98,md,60.0,3km ENE of Lopez Point,CA
2020-10-14T21:42:41.170Z,36.0263333,-121.54433329999999,8.71,3.47,ml,93.0,2km ENE of Lopez Point,CA
2020-10-14T21:40:06.550Z,36.0271667,-121.53966670000001,9.44,2.95,md,90.0,3km ENE of Lopez Point,CA
2020-10-14T21:11:50.700Z,35.668833299999996,-117.56433329999999,5.84,2.62,ml,25.0,11km ENE of Ridgecrest,CA
2020-10-14T18:37:56.080Z,36.4388333,-117.95183329999999,7.45,2.88,ml,67.0,18km NNE of Olancha,CA
2020-10-14T12:18:05.360Z,36.4318333,-120.624,9.38,2.62,md,77.0,5km ENE of New Idria,CA
2020-10-14T05:04:04.080Z,44.275833299999995,-115.20133329999999,10.39,2.63,ml,10.0,21 km WNW of Stanley,Idaho
2020-10-14T03:20:18.478Z,45.7685,-111.24,3.37,2.6,ml,44.0,4 km W of Belgrade,Montana
2020-10-13T21:48:14.120Z,36.43,-90.8283333,10.08,2.51,md,5.0,6 km E of Maynard,Arkansas
2020-10-13T16:08:41.471Z,35.1828,-111.5011,5.0,3.3,ml,118.0,13 km E of Flagstaff,Arizona
2020-10-13T12:46:10.170Z,36.6993333,-121.33666670000001,4.37,2.52,md,68.0,10km S of Tres Pinos,CA
2020-10-13T12:27:54.740Z,32.897833299999995,-115.87183329999999,11.68,2.63,ml,27.0,21km NNE of Ocotillo,CA
2020-10-13T08:25:45.707Z,31.9384,-102.3241,5.7,2.5,mb_lg,55.0,10 km SSE of Gardendale,Texas
2020-10-13T07:11:03.150Z,48.0363333333333,-124.69683333333299,39.14,2.94,ml,13.0,25 km WNW of Forks,Washington
2020-10-12T12:03:18.972Z,44.2646,-114.9811,10.0,2.5,ml,60.0,6 km NNW of Stanley,Idaho
2020-10-12T11:52:01.730Z,35.6636667,-117.54466670000001,3.25,2.59,ml,28.0,13km ENE of Ridgecrest,CA
2020-10-12T01:35:46.340Z,36.4376667,-90.831,9.91,2.63,md,24.0,6 km ENE of Maynard,Arkansas
2020-10-11T22:05:46.998Z,44.2967,-115.0943,13.35,3.1,ml,90.0,15 km NW of Stanley,Idaho
2020-10-11T17:30:24.060Z,38.1886,-117.7353,9.9,2.5,ml,12.0,39 km SE of Mina,Nevada
2020-10-11T16:55:38.090Z,35.7183333,-117.5215,6.34,2.52,ml,84.0,12km WSW of Searles Valley,CA
2020-10-11T16:36:46.660Z,37.1866667,-122.11966670000001,9.4,2.72,md,89.0,7km N of Boulder Creek,CA
2020-10-11T15:16:11.434Z,28.5638,-98.1818,5.0,2.5,mb_lg,20.0,11 km N of Three Rivers,Texas
2020-10-11T14:59:36.333Z,38.1409,-118.0337,10.4,3.1,ml,16.0,28 km SSE of Mina,Nevada
2020-10-11T12:16:21.930Z,32.4022,-101.5963,5.0,2.7,mb_lg,59.0,17 km SE of Ackerly,Texas
2020-10-11T06:44:12.973Z,31.6174,-104.3995,5.0,2.8,ml,44.0,61 km S of Whites City,New Mexico
2020-10-11T04:47:27.811Z,38.1773,-117.9738,2.0,2.8,ml,15.0,26 km SSE of Mina,Nevada
2020-10-10T21:40:09.390Z,36.35683333,-97.36266667,7.53,2.78,ml,41.0,10 km NW of Perry,Oklahoma
2020-10-10T08:14:04.818Z,31.6727,-104.3975,5.0,2.5,ml,46.0,55 km S of Whites City,New Mexico
2020-10-10T07:50:14.828Z,44.1073,-115.0846,10.0,2.6,ml,18.0,16 km SW of Stanley,Idaho
2020-10-10T07:48:32.843Z,44.12,-115.0688,10.0,2.7,ml,54.0,15 km SW of Stanley,Idaho
2020-10-10T01:24:11.430Z,40.3761667,-123.73266670000001,28.6,3.73,mw,5.0,30km NNE of Redway,CA
2020-10-09T15:13:42.667Z,32.1018,-106.721,5.4,2.7,ml,12.0,2 km SSW of La Mesa,New Mexico
2020-10-09T11:40:16.697Z,38.1735,-117.9471,6.4,2.5,ml,14.0,Nevada,
2020-10-09T03:40:00.216Z,31.704,-104.5678,5.0,3.1,ml,48.0,55 km SSW of Whites City,New Mexico
2020-10-09T03:35:31.298Z,31.7094,-104.583,5.0,3.0,ml,70.0,55 km SSW of Whites City,New Mexico
2020-10-09T01:24:19.410Z,33.0236667,-115.583,11.95,2.89,ml,76.0,4km ESE of Westmorland,CA
2020-10-08T22:44:09.150Z,32.201666700000004,-115.021,16.62,2.76,ml,46.0,2km WNW of Estacion Coahuila,"B.C., MX"
2020-10-08T22:00:44.703Z,31.641,-103.9986,5.0,2.5,ml,56.0,38 km W of Mentone,Texas
2020-10-08T18:11:52.820Z,36.4261667,-90.8245,8.57,2.56,md,7.0,6 km E of Maynard,Arkansas
2020-10-08T17:30:48.830Z,33.583,-116.816,5.73,2.57,ml,181.0,14km WNW of Anza,CA
2020-10-08T13:35:19.000Z,32.2013333,-115.02033329999999,16.5,2.57,ml,67.0,2km WNW of Estacion Coahuila,"B.C., MX"
2020-10-08T10:25:01.719Z,38.1569,-117.95,10.2,2.5,ml,18.0,29 km SSE of Mina,Nevada
2020-10-08T08:27:07.265Z,38.1775,-117.8038,7.4,2.5,ml,16.0,35 km SE of Mina,Nevada
2020-10-08T05:23:31.571Z,44.3748,-115.2016,10.0,2.9,ml,91.0,27 km NW of Stanley,Idaho
2020-10-08T00:30:21.300Z,38.1432,-118.0357,3.1,2.6,ml,15.0,28 km SSE of Mina,Nevada
2020-10-07T20:16:21.529Z,38.148,-118.0373,2.0,2.6,ml,15.0,27 km SSE of Mina,Nevada
2020-10-07T19:08:12.899Z,38.1702,-117.8375,8.6,2.9,ml,17.0,34 km SE of Mina,Nevada
2020-10-07T17:29:44.960Z,39.3646667,-123.256,5.85,2.92,md,65.0,10km ESE of Willits,CA
2020-10-07T15:41:39.320Z,36.430833299999996,-90.8266667,6.41,2.61,md,6.0,6 km E of Maynard,Arkansas
2020-10-07T15:40:32.920Z,31.7166,-104.5729,3.3,2.6,ml,68.0,54 km SSW of Whites City,New Mexico
2020-10-07T13:43:47.052Z,31.732,-104.5745,5.1,3.3,ml,74.0,52 km SSW of Whites City,New Mexico
2020-10-07T13:31:28.100Z,31.455666700000002,-115.6895,16.65,3.54,ml,178.0,88km ESE of Maneadero,"B.C., MX"
2020-10-07T12:25:11.697Z,32.1048,-102.1261,5.0,2.6,mb_lg,58.0,12 km NNW of Midland,Texas
2020-10-07T12:18:55.520Z,36.4313333,-90.8265,12.38,2.57,md,12.0,6 km ENE of Maynard,Arkansas
2020-10-07T11:47:35.490Z,37.7306667,-122.13600000000001,4.51,2.54,md,96.0,2km ENE of San Leandro,CA
2020-10-07T04:56:43.430Z,40.76,-124.41016670000002,23.07,2.98,ml,16.0,19km WNW of Humboldt Hill,CA
2020-10-07T04:21:13.830Z,38.0708333,-118.7445,8.16,2.91,ml,21.0,28km SE of Bodie,CA
2020-10-07T02:28:54.020Z,36.4788333,-120.4883333,13.0,2.53,md,59.0,16km W of Cantua Creek,CA
2020-10-07T01:44:04.730Z,34.3541667,-116.82666670000002,7.82,3.43,mw,6.0,10km N of Big Bear City,CA
2020-10-07T00:54:54.780Z,39.365,-123.25299999999999,6.13,2.69,md,44.0,10km ESE of Willits,CA
2020-10-06T23:52:19.990Z,36.4298333,-90.8261667,8.04,2.6,md,7.0,6 km E of Maynard,Arkansas
2020-10-06T23:29:17.780Z,33.7885,-116.65533329999998,14.91,2.92,ml,165.0,8km NE of Idyllwild,CA
2020-10-06T20:41:26.780Z,39.9221667,-123.74066670000002,4.76,2.79,md,21.0,21km NNE of Rockport,CA
2020-10-06T20:40:58.050Z,39.9178333,-123.74766670000001,4.8,2.79,md,40.0,21km NNE of Rockport,CA
2020-10-06T14:11:31.660Z,36.4313333,-90.8328333,12.84,2.64,md,8.0,5 km ENE of Maynard,Arkansas
2020-10-06T08:50:55.200Z,33.0406667,-115.57783329999998,11.03,3.02,ml,43.0,4km E of Westmorland,CA
2020-10-06T05:24:14.550Z,41.437,-123.91133329999998,31.85,3.07,ml,15.0,14km SE of Klamath,CA
2020-10-06T04:30:26.474Z,40.3837,-79.2126,5.0,2.9,mb_lg,103.0,5 km WSW of Bolivar,Pennsylvania
2020-10-06T04:20:18.480Z,36.4315,-90.834,9.26,2.52,md,11.0,5 km ENE of Maynard,Arkansas
2020-10-05T23:18:04.590Z,36.4306667,-90.8301667,8.17,2.62,md,5.0,6 km ENE of Maynard,Arkansas
2020-10-05T22:07:18.600Z,36.4281667,-90.8271667,10.54,2.51,md,4.0,6 km E of Maynard,Arkansas
2020-10-05T18:15:20.176Z,44.2958,-115.1338,10.0,2.5,ml,40.0,17 km WNW of Stanley,Idaho
2020-10-05T04:06:36.920Z,37.4838333,-118.81566670000001,3.96,3.46,md,88.0,15km SW of Toms Place,CA
2020-10-04T19:36:21.554Z,44.5306,-115.1889,10.0,2.8,ml,70.0,40 km NNW of Stanley,Idaho
2020-10-04T17:13:14.922Z,27.6296,-111.1488,10.0,4.5,mb,1.0,37 km SSW of San Carlos,Mexico
2020-10-04T05:22:52.140Z,39.3615,-123.24566670000002,6.5,2.68,md,27.0,11km ESE of Willits,CA
2020-10-04T04:49:17.490Z,39.3573333,-123.25216670000002,6.62,3.47,mw,4.0,11km ESE of Willits,CA
2020-10-04T04:44:12.350Z,37.9585,-122.0385,11.59,2.58,md,88.0,2km ENE of Pleasant Hill,CA
2020-10-03T23:26:59.940Z,33.0223333,-115.5861667,12.8,3.62,mw,4.0,4km ESE of Westmorland,CA
2020-10-03T20:21:00.460Z,33.020166700000004,-115.58716670000001,11.26,2.94,ml,183.0,4km ESE of Westmorland,CA
2020-10-03T20:16:27.150Z,35.66,-117.4285,7.01,3.35,ml,290.0,12km S of Searles Valley,CA
2020-10-03T14:13:57.990Z,37.441,-118.85233329999998,4.49,2.79,md,44.0,20km SW of Toms Place,CA
2020-10-03T13:41:47.090Z,38.085333299999995,-112.42416670000001,8.5,2.65,ml,11.0,16 km SW of Circleville,Utah
2020-10-03T11:52:50.590Z,38.099000000000004,-112.4168333,8.01,2.58,ml,2.0,15 km WSW of Circleville,Utah
2020-10-03T11:47:43.960Z,38.092,-112.4198333,8.34,4.42,ml,23.0,15 km SW of Circleville,Utah
2020-10-03T04:08:13.922Z,31.5771,-104.24,5.0,2.6,ml,66.0,51 km NW of Toyah,Texas
2020-10-03T03:51:33.360Z,38.1691,-117.88600000000001,5.8,2.9,ml,13.0,31 km SE of Mina,Nevada
2020-10-03T01:31:00.020Z,33.0215,-115.5855,14.43,2.8,ml,156.0,4km ESE of Westmorland,CA
2020-10-03T00:38:30.788Z,44.2681,-115.4167,10.0,2.6,mb_lg,53.0,26 km NE of Lowman,Idaho
2020-10-02T21:14:19.150Z,31.506999999999998,-115.635,2.47,2.73,ml,58.0,91km ESE of Maneadero,"B.C., MX"
2020-10-02T18:51:29.572Z,44.343,-115.1954,13.37,2.5,ml,54.0,24 km NW of Stanley,Idaho
2020-10-02T15:39:59.320Z,37.4945,-121.8271667,4.95,2.91,md,120.0,10km NE of Milpitas,CA
2020-10-02T12:32:47.240Z,35.643,-117.54816670000001,6.13,3.4,ml,109.0,12km ENE of Ridgecrest,CA
2020-10-02T12:13:43.600Z,33.039,-115.59116670000002,2.67,2.62,ml,32.0,3km E of Westmorland,CA
2020-10-02T07:53:53.290Z,39.8505,-123.361,5.71,2.66,md,50.0,12km WNW of Covelo,CA
2020-10-02T06:08:50.640Z,33.0601667,-115.57166670000001,3.92,3.66,mw,4.0,5km ENE of Westmorland,CA
2020-10-02T06:08:28.090Z,33.069166700000004,-115.57266670000001,5.63,3.71,ml,80.0,6km NE of Westmorland,CA
2020-10-02T06:08:19.880Z,33.0681667,-115.57083329999999,11.17,3.4,ml,54.0,6km NE of Westmorland,CA
2020-10-02T05:37:29.260Z,33.0683333,-115.566,9.19,2.86,ml,22.0,6km NE of Westmorland,CA
2020-10-02T03:31:52.510Z,33.0666667,-115.5725,5.95,2.51,ml,29.0,6km NE of Westmorland,CA
2020-10-02T02:23:51.650Z,33.0678333,-115.57516670000001,5.21,2.69,ml,36.0,6km NE of Westmorland,CA
2020-10-02T02:15:04.800Z,33.0641667,-115.58066670000001,5.73,2.5,ml,25.0,5km NE of Westmorland,CA
2020-10-02T02:10:44.830Z,33.0658333,-115.57533329999998,10.79,3.22,ml,230.0,5km NE of Westmorland,CA
2020-10-02T02:10:44.224Z,33.0667,-115.5911,10.0,3.1,ml,46.0,4 km NE of Westmorland,California
2020-10-02T01:52:30.470Z,33.0606667,-115.57766670000001,7.42,2.61,ml,25.0,5km ENE of Westmorland,CA
2020-10-02T01:40:34.080Z,33.060333299999996,-115.57916670000002,3.89,2.66,ml,26.0,5km ENE of Westmorland,CA
